file	speaker	gender	dialect	sentence_number	nC_tier1	rateC_tier1	meanC_tier1	meanCLn_tier1	deltaC_tier1	deltaCLn_tier1	varcoC_tier1	rPVI_C_tier1	nPVI_C_tier1	nV_tier1	rateV_tier1	meanV_tier1	meanVLn_tier1	deltaV_tier1	deltaVLn_tier1	varcoV_tier1	rPVI_V_tier1	nPVI_V_tier1	percentV_tier1	nCV_tier1	rateCV_tier1	meanCV_tier1	meanCVLn_tier1	deltaCV_tier1	deltaCVLn_tier1	varcoCV_tier1	rPVI_CV_tier1	nPVI_CV_tier1
16m_be_113	16	m	be	113	7	5.531440380994066	0.1807847379926543	-2.0151688506346956	0.14965885177326912	0.912640269988565	0.8278290160718662	15.588284885466445	74.71578406517318	7	10.488696398601949	0.09534073272759533	-2.47916266849726	0.044951264207365685	0.5943552187501655	0.4714801630044011	7.2434034435928165	78.46872525529224	34.52804715150225	14	7.243084076174398	0.1380627353601248	-2.247165759565978	0.11504604480637519	0.7780912667109217	0.8332881751639024	10.6986548606381	66.86410345598102
16m_be_114	16	m	be	114	7	6.561485225332092	0.15240451904688815	-1.9723550407171497	0.05908648184603822	0.5056285249584883	0.3876950776496327	6.02817652893692	48.058545716747616	8	12.03496887068321	0.08309119954900483	-2.5997147452794684	0.04375086404629805	0.49645048082512716	0.5265402868626903	4.357998694955717	49.202998930999094	38.38903210482657	15	8.662702619198365	0.11543741531468371	-2.306946883150386	0.06111022211577357	0.5811668599105393	0.5293796811821055	9.012519366600714	76.36398180980619
16m_be_115	16	m	be	115	7	5.698835834862962	0.17547443530175785	-1.847286023936931	0.08159548284038096	0.5230110587128418	0.4649992615737089	11.434313860896733	65.02031693738967	6	7.8850699524995616	0.12682195668828541	-2.138712461252774	0.0500763707353807	0.4377224336482564	0.3948556862157787	5.4976034473814295	44.73730522785529	38.25213894432692	13	6.535117147189594	0.15301944517246285	-1.9817905334673196	0.07078876319673716	0.48935631530254775	0.4626128601953407	9.127474023666089	57.45815617240117
16m_be_116	16	m	be	116	6	6.916916678685855	0.1445730874685034	-2.042750590194993	0.0768187189382547	0.4980885801571608	0.5313486782592949	9.71637011307748	61.62784049244468	7	12.527535344540842	0.07982416113763133	-2.557282006625672	0.020773183650205567	0.26277878380968894	0.2602367923965882	2.54054266266133	33.39029470253398	39.17866566459876	13	9.115082207496751	0.1097082809826492	-2.3198059682730507	0.06167082074106576	0.45735648754657804	0.5621346008586101	7.306766530755962	56.152191180373336
16m_be_117	16	m	be	117	7	5.4515442870657	0.18343426143901898	-1.9576229247569823	0.1376655255215658	0.8141759813973442	0.7504897091829894	13.762707234933332	74.91136920452595	7	12.367252231231014	0.08085870501409365	-2.694944428963243	0.0461466101041217	0.6931800217513746	0.5707067667739467	6.0951374847707935	77.7073050660937	30.594346152771543	14	7.567359914418357	0.1321464832265563	-2.3262836768601125	0.11208305504366459	0.8210236073348561	0.8481728178229736	12.50947266544021	79.68568042546076
16m_be_118	16	m	be	118	10	6.592030930366794	0.1516983173415356	-2.061467953122047	0.083566195680155	0.6731869648706396	0.5508709466566657	8.249482416699713	63.238630708468115	9	12.429350318500012	0.08045472807308252	-2.66294165492887	0.037291287269502246	0.6425198534953771	0.4635064733004632	4.33238262876525	53.759130655625995	32.310043977252214	19	8.478071391765305	0.1179513540038473	-2.3463765487147525	0.0737930478299864	0.7108262243024247	0.6256227277185765	8.204139453915833	69.67352929955348
16m_be_119	16	m	be	119	5	6.270966619961074	0.15946504910692816	-1.905379132391829	0.06500372567703672	0.42007708634618585	0.40763619389380384	8.872266128174576	59.428481349250376	4	8.47259385181314	0.11802760966595835	-2.4828146195679373	0.10345793277769841	1.0056006394278016	0.8765570451736248	14.27766925292068	129.84608721424507	37.190575666062635	9	7.089764461507658	0.141048409355386	-2.162017126692322	0.08126212289832471	0.7483746052512085	0.5761293109912102	8.130547013524307	72.88021391103841
16m_be_120	16	m	be	120	8	6.873720904005221	0.14548161235602597	-2.103973094172786	0.09543417006825274	0.6281485748543917	0.6559878497545383	4.669240054091116	37.79759725560341	7	10.65544792647183	0.09384870602348429	-2.470956590583724	0.04621447900383871	0.4992170052119999	0.4924359744744291	4.32047802494593	50.70306713452409	36.07991895441856	15	8.23816494878852	0.12138625606750653	-2.275232059164557	0.07861358494390025	0.5831009373852275	0.647631679983448	5.668437780418359	47.022695398084174
16m_be_121	16	m	be	121	7	6.014018951840402	0.16627815908261834	-1.8525905457491432	0.07030505746093053	0.3457032738017047	0.42281594798026473	7.036242499597421	34.926441279952094	6	8.486694438109366	0.11783150757844137	-2.30225695401181	0.07833250517447668	0.6120186931527448	0.6647840359874044	9.203202719140911	69.61340727455239	37.78798341414391	13	6.948393154477321	0.1439181660806905	-2.0601288880242197	0.07523273942808922	0.5198685788718329	0.5227466516347112	7.447516795537973	55.716130532183016
16m_be_122	16	m	be	122	6	3.70014341974604	0.27025979443484255	-1.636546262472305	0.2647384707813809	0.8751515058528235	0.9795703106153557	27.638686509054693	87.94079314462371	5	7.052933015744663	0.14178498473863899	-2.0661519350317823	0.07506869097853801	0.5276999325105957	0.5294544490512642	10.650202733066896	70.94321900227172	30.41964750249986	11	4.72005019634931	0.21186215366384092	-1.831821568181158	0.2044478607684158	0.7380154429501414	0.9650041653631574	17.393272908979522	62.8023573377958
16m_be_123	16	m	be	123	7	5.368024291744679	0.18628827770728784	-1.932787597769931	0.14759967722471937	0.792861154262694	0.7923186527959675	7.97748545235766	43.94360394639181	6	13.553659221323125	0.07378081326013881	-2.8667433157759703	0.048025255180651996	0.8666262783389527	0.6509179427356402	7.941709483044021	109.5311536496703	25.34402953965513	13	7.442594026305369	0.13436175565475753	-2.363844083003488	0.1235384431775206	0.9284885601226235	0.91944647921208	10.377747698718027	82.79350557159478
16m_be_124	16	m	be	124	7	7.847262671905763	0.12743297144622573	-2.5928499402717486	0.10886195792755715	1.2849911631264428	0.8542683788354948	15.670059825237429	121.7121237050307	6	8.69167538047079	0.11505261715674366	-2.3821549004333558	0.06978018038236092	0.7974409188190869	0.6065066758741772	7.443230260698563	75.46337979715142	43.626076943560754	13	8.215646809865547	0.12171896177415707	-2.4956060757309526	0.08941807862646199	1.0500077551422977	0.7346273524117991	8.700694631357681	72.8643274885096
16m_be_125	16	m	be	125	8	7.776425331365564	0.12859378922685508	-2.3234257131065528	0.10450482687189021	0.7915503532073622	0.8126739829365397	11.061927667625723	81.33256526296455	8	9.9937000255976	0.10006303945872164	-2.4672514782352604	0.0518309785849356	0.6874913215646313	0.5179832520110195	5.514060217860025	59.62532501477039	43.76122945198245	16	8.746731997889189	0.11432841434278834	-2.395338595670907	0.08103907657975792	0.7200517275439345	0.708827084199561	6.514947879883634	51.30053328768756
16m_be_126	16	m	be	126	7	10.065935600402854	0.09934496302161702	-2.5276327982078834	0.07278688244076836	0.708219155440375	0.7326680712028677	11.000593878265489	96.81044667269761	6	10.01582209713123	0.09984202897198263	-2.392399340733322	0.04530261816566706	0.46440187052025206	0.45374296408158676	6.009444768929608	56.62575869005353	46.27790535995766	13	10.042744120786251	0.09957437807563194	-2.465217356296548	0.05919601326446563	0.5878545959373459	0.5944904141856971	6.147138682992003	55.260620414529384
16m_be_127	16	m	be	127	6	5.4145716147119956	0.18468681756519545	-1.9789793319879179	0.13968559122503077	0.9042698990375617	0.7563376372313145	19.281975855619876	94.96753956936935	5	11.415526210216049	0.0875999915890933	-2.6228091116996444	0.058955220991150734	0.6942302187635153	0.6730048704535606	7.0520607376793745	79.01105663928816	28.328959807206232	11	7.114579630121034	0.14055644212151266	-2.2716292318568847	0.1171196238013335	0.8453900260528587	0.8332568897844059	13.073915659321706	77.85406385365158
16m_be_128	16	m	be	128	8	4.232552890399004	0.23626402927376758	-1.6786661579793203	0.1978958507183855	0.7029573393636912	0.8376046549560725	20.792473468060887	71.56527533321348	8	10.627301139574733	0.0940972676756214	-2.485326893068385	0.045655089722616074	0.56211365506277	0.4851903870365445	5.841613385923232	67.48644504581624	28.48313907970794	16	6.053977928008916	0.1651806484746945	-2.081996525523853	0.15696616133361396	0.7426821501086833	0.9502696761579854	14.50649172748835	71.96000373289435
16m_be_129	16	m	be	129	6	7.787239929346143	0.12841520347042462	-2.209476676730833	0.06994986817777768	0.6658239738705929	0.5447164065264894	6.810852754115289	53.24506640199085	6	11.029485727117278	0.09066605866685001	-2.551280086996591	0.05071462961270936	0.6247798005514764	0.5593562834694171	6.478683345400837	70.25063111293507	41.3846705931607	12	9.129032672574322	0.10954063106863732	-2.3803783818637116	0.06149632832677355	0.6409400433310846	0.5614019905384735	7.140815687707423	61.53123917349196
16m_be_130	16	m	be	130	7	6.341846310854362	0.15768278683897682	-2.2971777544540797	0.1285514421090339	1.1975496123670322	0.8152534888941848	13.772100821417652	89.11241355227158	6	11.64842834628183	0.08584849133910837	-2.728778499061907	0.07142628882758928	0.811674093921215	0.832004007449004	6.911438632277353	85.37081115943901	31.81792256168554	13	8.03029047355899	0.12452849660826831	-2.4963780981192305	0.10852523472251843	1.0206472511255145	0.871489158532993	8.226658256373367	65.82362079872338
16m_be_131	16	m	be	131	8	6.074402308120271	0.1646252502346113	-1.8984414947055526	0.07965476364390163	0.4540544581259971	0.4838550801312907	5.434468148598127	30.73600828260656	8	12.353692795388234	0.08094745567684107	-2.5894812957707782	0.0288404568339442	0.451041737136261	0.35628614380520185	4.176542014056393	57.64302729956733	32.96272498053134	16	8.144227562167075	0.1227863529557262	-2.243961395238165	0.07222394176407367	0.5643505248635247	0.5882082171633185	8.845805208008532	64.9026582363861
16m_be_132	16	m	be	132	5	6.874985331223552	0.14545485580287462	-1.9687511893196956	0.04440761303229266	0.32635442612603655	0.30530168819166387	6.600826187169282	46.44485163587627	5	8.488344356154341	0.11780860413314471	-2.3882713317165023	0.09314381727272368	0.8114562210650931	0.7906367956575954	8.506464165323868	72.78512667375459	44.74931848186437	10	7.596952499545733	0.13163172996800968	-2.178511260518099	0.07031833587645599	0.623597672588555	0.5342050575005387	8.629335126543607	71.4729963187578
16m_be_133	16	m	be	133	8	7.995084244188637	0.12507685591016343	-2.1515854015666265	0.05435860133480483	0.39537327363339114	0.4346015970680295	3.583028676856892	28.67879413090641	8	11.263596555624073	0.08878158899438615	-2.5479240794396985	0.04910388662088576	0.5301491417714013	0.5530863682107638	5.659482732894357	61.067746829631744	41.51418431664534	16	9.351980469570188	0.1069292224522748	-2.3497547405031622	0.053436398421813185	0.4959828193586607	0.4997361544049681	3.76710053997074	38.96349641095831
16m_be_134	16	m	be	134	7	8.295127198499777	0.12055270233599986	-2.3907205440690364	0.06277822354175261	1.035991193542773	0.520753349574691	7.757279778600652	81.9914701248892	7	13.440791375025052	0.07440038105629299	-2.6973990643571626	0.03715287343165868	0.4738162101137195	0.4993640207776353	4.854496158305591	59.29247808401593	38.163223562143614	14	10.258878521944254	0.09747654169614642	-2.5440598042131	0.055041087303375306	0.7901245435523532	0.5646598283610555	6.0138644867363755	71.26449588479495
16m_be_135	16	m	be	135	5	4.652452548037561	0.214940397494609	-1.6044711920027648	0.08087766511693856	0.4312179717477495	0.3762794991526294	9.5518501226533	41.839054997087935	5	8.366653238604064	0.11952210417732638	-2.205756066628331	0.045097273292982146	0.4953795173906573	0.3773132476489416	5.268735062422442	53.52830781219047	35.73557680751971	10	5.979743588600381	0.1672312508359677	-1.9051136293155477	0.07962514248504653	0.5404995603623958	0.4761379352663488	12.177013088306284	72.22409791682156
16m_be_136	16	m	be	136	6	5.9413304189697556	0.1683124703529623	-1.9050874208281294	0.09084215234671247	0.5496281554552592	0.5397232430622075	13.774938642983054	75.27976973823586	6	12.162881959707866	0.0822173563233379	-2.597188162761717	0.03750896251079856	0.5049820975269925	0.4562170834499505	5.367216612647555	62.872549882963405	32.81739240955439	12	7.983081402056458	0.1252649133381501	-2.2511377917949233	0.08007564635871231	0.6195673308054015	0.6392504032038862	10.209143628359225	74.83619427646686
16m_be_137	16	m	be	137	7	7.8249564070951045	0.12779623910661947	-2.348166671204848	0.07796174167585837	0.9915326529984364	0.6100472300348014	10.085653912654703	102.39885518071141	7	9.830720917921509	0.10172193965724216	-2.552346140927369	0.04984935123002787	1.032394525265822	0.49005505988185133	5.405760373120617	70.53376761507964	44.31977467105041	14	8.713906718725264	0.11475908938193081	-2.4502564060661087	0.06430545360312227	0.9782152170805108	0.5603517242029229	6.133567734758824	65.12619757234403
16m_be_138	16	m	be	138	10	6.680108475374632	0.1496981678795146	-1.994927856326802	0.07146585916010062	0.45845862529526404	0.47739969147531797	6.166241242580307	44.690210626499855	9	11.857032335599524	0.0843381355212807	-2.6069853909683243	0.0379597105163952	0.6085894630720118	0.4500895150428952	4.398987411720337	57.23739489691758	33.645161460792735	19	8.421892866849602	0.11873815255193011	-2.2848498464201548	0.06571373704077475	0.6068679730759601	0.5534340532377313	6.807043240259268	62.51417266376396
16m_be_139	16	m	be	139	6	4.810329620795046	0.20788596184282296	-1.869261427751855	0.1517131628072763	0.9473242448196498	0.7297903209163425	11.640244328054287	78.00233591169184	5	6.822690622015873	0.14656974138225456	-2.0568560214655234	0.09229656088297289	0.5627308952531568	0.6297108803805762	6.343813202127935	41.80953482427115	37.009486588873045	11	5.5550940956615795	0.1800149525425646	-1.954531697621704	0.12625874589608124	0.7648370947984818	0.7013792138529565	15.636551216719333	85.90938108439973
16m_be_140	16	m	be	140	6	7.60864705558668	0.13142941086559481	-2.2055642162576676	0.08143987001428765	0.6775493818288343	0.6196472271915717	7.5020881066923435	66.29041005756025	5	10.2077724298012	0.09796456640045563	-2.5829631775825197	0.07207675114840607	0.8759680307422201	0.7357430732023416	6.903419663856571	72.2300050266015	38.315323942738274	11	8.604510362394882	0.1162181179268952	-2.377109198678055	0.07549619571740084	0.758491343175941	0.6496077983717675	5.564863136798701	59.83471221900349
16m_be_141	16	m	be	141	5	5.819108225986254	0.17184763732943198	-1.791891607705803	0.052291298195889784	0.26417599720593943	0.3042887234792024	6.414626914061664	32.499517872202624	4	9.741917273496192	0.10264919850229016	-2.3905623109915144	0.04859738169424233	0.5985095215262545	0.47343167217382703	5.697598881012737	53.71108705121165	32.33465767315228	9	7.087535102670038	0.14109277562848005	-2.0579674758327857	0.05985772513939425	0.5184418853119488	0.4242437280914315	8.000428026738682	60.579420365434345
16m_be_142	16	m	be	142	5	4.020619145454477	0.248717912297302	-1.4454486554223793	0.07951588383761467	0.3950561246616525	0.3197030849252478	10.802523635146477	49.63761325457672	5	9.445351745630465	0.10587218209873575	-2.317796566773832	0.04661611703945486	0.41944742359325965	0.44030562245312893	5.4762302251556765	48.69916108296026	29.857625402385967	10	5.640315484296135	0.17729504719801886	-1.881622611098106	0.09718002148999139	0.5991196437055614	0.5481259799742296	15.255475914931527	82.74219092504886
16m_be_143	16	m	be	143	7	5.47298134374668	0.18271576992356828	-2.0324993314063318	0.18129111907482637	0.8213287554704078	0.9922029124834827	14.60700150719068	64.79928084489708	6	9.956968217283789	0.10043217756426615	-2.4945878352011213	0.06428151320986528	0.7123368199617541	0.6400489839895366	5.788712330776926	64.43140763675731	32.02550802254192	13	6.909000919661033	0.14473872729619808	-2.245770948542389	0.1413428445002624	0.778591506610473	0.9765378426398194	11.295969061355581	67.47900971764919
16m_be_144	16	m	be	144	7	4.622786669478543	0.21631973774658336	-1.6080118689930687	0.09053530587896608	0.43134125489915864	0.41852540513444675	9.757293786618867	46.35153353737143	6	11.576470999870615	0.08638211074956924	-2.5092188851860526	0.030449956265058382	0.3962404657617416	0.3525030356497769	2.757368030753591	35.67299306246458	25.499867316793488	13	6.395966947357181	0.156348525286423	-2.023953568774446	0.09502783280560338	0.6140922331508764	0.6077948777036236	12.113572134371827	78.77577873462437
16m_be_145	16	m	be	145	7	6.356297790087469	0.15732428420195824	-2.11266365975143	0.08469734316871946	0.9795887503880742	0.5383615352096115	12.590549515591643	96.06630356438653	6	11.312779025253645	0.08839560975845888	-2.483166679773113	0.030024544090567644	0.3913956097172775	0.3396610326305769	2.949709684138977	37.71016246757575	32.505483609268175	13	7.967425985580864	0.12551104984342007	-2.2836650536075913	0.0723988457533061	0.7619609059203976	0.5768324449809518	8.681230135533285	78.74286063424015
16m_be_146	16	m	be	146	5	5.340096293049609	0.18726254080877677	-1.7797359157701933	0.095860439864996	0.5113499102035338	0.5119039795731701	8.743011290393914	43.56049883276086	4	9.189790028782296	0.10881641439771896	-2.3430033750110253	0.05113100448774383	0.6387003146865953	0.46988319520309113	5.932129604573557	71.28353355625768	31.734654742736716	9	6.561783308737141	0.15239759573719552	-2.030077008766119	0.085348648221734	0.6097923986468533	0.560039335324652	8.440704982902373	55.24288283581552
16m_be_147	16	m	be	147	7	7.066930010644208	0.14150416071671862	-2.149935994312394	0.08786281188211914	0.7151314253079614	0.6209203421093342	7.320219780821681	52.79195425772033	6	8.041439506130251	0.12435584440294147	-2.501434035199575	0.10502587189379461	1.1018048770105782	0.8445591954125348	18.861295995182907	142.18298206334472	42.963692698774295	13	7.485615275605208	0.133589553187283	-2.3121658593372465	0.09238572511493771	0.8915114518757294	0.6915639951682415	10.869844241939257	85.09466714370363
16m_be_148	16	m	be	148	7	7.080329340029602	0.1412363679675696	-2.117888269326595	0.0878006849075246	0.6098493717051513	0.6216577654254406	7.843189078420052	52.47011857460326	7	10.480236856126293	0.09541769081444407	-2.3942442895235265	0.030998500864091085	0.32305459340137727	0.32487163124051016	3.381053222539412	32.99559657076408	40.31948207671985	14	8.451154441607258	0.11832702939100682	-2.2560662794250606	0.06757726806719226	0.49028935205245294	0.5711059291777363	6.980917674605609	50.314422927253624
16m_be_149	16	m	be	149	6	5.310585963936034	0.18830313769345944	-1.797925244075999	0.0943907010979826	0.5984366137186177	0.501269932377028	12.665472468871538	73.29602039966585	6	7.983178836660087	0.1252633844813589	-2.1555487399519806	0.0603912255260596	0.4120904485335806	0.48211395353960546	6.40505472600013	41.977953675153714	39.94794584975578	12	6.378231917516271	0.15678326108740917	-1.9767369920139892	0.08241003597679777	0.5242664387213971	0.5256303217908758	10.838252203715077	65.0436599817866
16m_be_150	16	m	be	150	4	3.6927439100689834	0.2708013402373519	-1.3427264571055795	0.08245078822380711	0.31582415010456955	0.30446964609385113	12.98297130469703	48.1981837873781	4	8.433283317016034	0.11857777835855182	-2.250225772502127	0.0637027551606877	0.5776794836704902	0.5372233823445847	8.570756452166812	77.49334584019341	30.453039902638288	8	5.136382267266861	0.19468955929795187	-1.796476114803853	0.10617542496366676	0.6488985672242339	0.5453575700029012	14.851071507793204	78.04905103613905
16m_be_151	16	m	be	151	7	6.43171276114154	0.15547958018923	-2.0727939698386715	0.08246768011137619	0.8400026601904	0.5304084305540766	9.25028435599974	64.04495891394605	6	9.899871764776634	0.10101140941622717	-2.3891605562028344	0.05330843519749278	0.46076376486001575	0.5277466724360836	5.078757910750312	47.28700824561697	35.76837400775266	13	7.6722168447452885	0.13034042444784408	-2.218809317391362	0.07337088585275531	0.6842577297843574	0.5629173463533931	8.396252387743706	66.1864660519277
16m_be_152	16	m	be	152	8	9.050645694622604	0.11048935443292682	-2.428979183113945	0.09319785213370327	0.6747100317538414	0.8435007391619755	9.204300420808591	62.310320011187855	8	10.350161834630441	0.09661684676795255	-2.3862872468319916	0.030303612963464965	0.3495547744635065	0.31364729834586735	3.9247594387175835	40.949376796939305	46.650871006146545	16	9.656881292801716	0.10355310060043968	-2.4076332149729684	0.06732945174413388	0.5195668437452186	0.6501925230025223	5.7046445190799275	44.55123509101007
16m_be_153	16	m	be	153	6	9.712696931870356	0.10295801537044684	-2.416944096937703	0.05549499757908453	0.6202085011999533	0.5390060927205271	6.532592675037501	66.20101458329619	6	9.690446186815102	0.10319442270476752	-2.3681181782580794	0.05418016976798026	0.4655614269066528	0.5250300195291191	6.3749626924111595	55.89138729238906	50.05733799137374	12	9.701558801212448	0.10307621903760718	-2.3925311375978913	0.05228948740793625	0.5234659012012649	0.5072895367733514	7.419711036670296	69.77482136176725
16m_be_154	16	m	be	154	5	6.586164349211992	0.1518334415872337	-2.092205779773341	0.07763925703120897	0.8609342060472807	0.511344906758255	5.441379793252994	48.149405436090035	6	10.991423507951684	0.09098002631565927	-2.478234765126599	0.03899737669109461	0.4504095520881814	0.4286366829109443	5.432735823843915	59.167652889999125	41.82837896820153	11	8.428812844661037	0.11864066962092036	-2.302767044511482	0.06466441181652532	0.6622377525132681	0.5450442249115796	7.729846919622643	68.88419352640292
16m_be_155	16	m	be	155	6	4.99834524923185	0.2000662119435789	-1.68053484089872	0.08141461307272288	0.4222137675369179	0.4069383444700937	8.040548213857681	37.66422090144787	6	10.722638641793667	0.09326062673624907	-2.4032152294513645	0.025892559247153158	0.2691655521753555	0.2776365563184564	2.1938854765891898	22.318810902769474	31.79409942710523	12	6.8183327819621695	0.14666341933991398	-2.041875035175042	0.08017941150670854	0.5063571890450543	0.5466899099146257	11.518034404759064	72.7662464077987
16m_be_156	16	m	be	156	7	6.873897172873714	0.1454778817388009	-2.2605326529990712	0.08884663405401268	1.086515899201283	0.6107226266432231	11.681782476468932	105.34571043150164	7	5.565975315852304	0.1796630317694595	-2.223366605370808	0.25470877830873234	0.9361250966936782	1.4177027727973013	13.31287331603093	48.45615435257706	55.25697453171947	14	6.151179125444601	0.1625704567541302	-2.2419496291849397	0.18412201273793602	0.9745182864487287	1.132567481288437	11.941303563978654	86.88190565051124
16m_be_157	16	m	be	157	5	5.468053324227613	0.18288044038803414	-2.1114192169011328	0.1769729585169795	1.047971533211461	0.9676975741171653	10.785581099111635	62.62509406799093	5	8.851544004207266	0.11297464030283141	-2.3570499486316305	0.07212808805096081	0.6944024393098652	0.6384449453224159	6.7502908961023	60.98189056572947	38.18580368436427	10	6.760066432963405	0.1479275403454328	-2.234234582766381	0.13262503900614764	0.8480430066066786	0.8965540743559209	11.802836680936736	62.2900623455775
16m_be_158	16	m	be	158	5	5.185053529409613	0.19286203977027472	-1.7481949657390412	0.10067790490660952	0.5012969336304307	0.522020326169581	7.63776562570372	37.97683092402435	4	9.30462683586972	0.10747341270527462	-2.3142707056915883	0.041819853355911554	0.5185627377070366	0.389118129807551	3.5583408759372595	38.09065653722033	30.83434685122191	9	6.455297051513873	0.1549115388524969	-1.9997841834957286	0.08802951805975184	0.561694886538974	0.5682566883773034	7.7348150917385405	52.48584761342671
16m_be_159	16	m	be	159	7	6.627329329233883	0.15089034365455317	-2.0287003806454247	0.08186348111953518	0.5840293890067227	0.5425362494166798	8.137440143855738	59.73755801781293	6	7.494925017834285	0.13342361632978117	-2.2835921384440656	0.09383582681206416	0.8949829248495134	0.7032924859429049	9.8639731728662	88.39741945739098	43.11465225864386	13	7.001390193384933	0.1428287771969661	-2.1463427303986435	0.08427200676749358	0.7223466734333929	0.5900212017587982	8.320091677947516	65.94112220907161
16m_be_160	16	m	be	160	6	5.62846125811484	0.17766845220054572	-1.8756861326520766	0.10667981008316543	0.591064954361506	0.6004431780761456	5.8900854330027785	37.85658502053698	5	9.600371193270206	0.1041626391176409	-2.2830585644690675	0.02354350298045592	0.2327110289357138	0.22602636780224025	2.078945205699967	19.024836207523258	32.821108423105024	11	6.932086124400263	0.14425671898104353	-2.060855419841618	0.08593941774768775	0.49152861262051245	0.595739445307784	7.589541145893996	43.957135635694094
16m_be_161	16	m	be	161	6	6.614918092427022	0.15117345158737994	-2.0617121240090994	0.07801197010364488	0.7147465030960272	0.5160427924644765	8.447359863119294	71.39433765210794	5	9.321088459273964	0.10728360795729341	-2.3662237580020444	0.060236469323366106	0.5908193821722352	0.561469459037438	4.888099422366536	54.014224995686355	37.16199302838459	11	7.620584935490893	0.13122352266461332	-2.200126503096802	0.07084960261606882	0.648342172028489	0.5399154143815302	5.593390895013699	45.72101299411645
16m_be_162	16	m	be	162	7	6.265932696378191	0.15959316010177	-1.954077315063586	0.09618499653846554	0.49715259759367564	0.6026887147113944	10.925165865804694	58.27518512969249	7	9.960591317283004	0.10039564601600125	-2.4618680432132174	0.0506499784368372	0.6868137030686979	0.504503735438532	7.293055242430611	84.8852117869844	38.615372528970894	14	7.692638886514323	0.12999440305888563	-2.2079726791384013	0.07998415857930483	0.6334109487943965	0.6152892485922885	8.634081940336634	63.232124221369446
16m_be_163	16	m	be	163	8	7.25141402494077	0.13790413794613915	-2.087789514340862	0.06298183395654797	0.5129822378277386	0.4567073540690027	7.697506517324997	59.66774200980788	8	11.434367897351436	0.08745564328323141	-2.5140955243835337	0.030205652783927818	0.4662649630595862	0.3453825465110883	4.086285235359269	54.503921206039806	38.80712113144062	16	8.874698001079462	0.11267989061468528	-2.300942519362198	0.054365339776642874	0.5222275239471751	0.4824759722437783	6.349814099601467	57.54484620492614
16m_be_164	16	m	be	164	6	5.952489469731575	0.16799693726213252	-1.8742497309439916	0.07099742090356645	0.4932077951043165	0.42261140030657973	9.488137310930755	64.14715304103295	5	12.033032971522264	0.08310456743255254	-2.5403770267767447	0.029265693947320225	0.3685796705354003	0.3521550602025838	3.847020998618274	46.94054749955777	29.19013242487855	11	7.727408170056624	0.12940949643050528	-2.1770348654134244	0.06948652245637055	0.5449618515952412	0.5369507213381808	6.968544169121052	53.99926695812564
16m_be_165	16	m	be	165	8	6.703089598571175	0.14918493707933714	-2.0692424429879743	0.09924519565485027	0.6056747122250012	0.665249438702188	9.156095681344803	63.217117868392336	7	13.296034476873107	0.07521039462851745	-2.6841503429107867	0.029484719500595433	0.5241022894594775	0.39202984702084975	3.8521631535940535	62.417029467123406	30.60973115005032	15	8.721172300690409	0.11466348393562129	-2.356199462951953	0.08219881113865231	0.6340126951306256	0.7168699948520968	7.340326675982034	66.14292296135382
16m_be_166	16	m	be	166	8	6.456906514357596	0.15487292525861993	-1.9773739552732765	0.08971763546188177	0.4818968525128853	0.5792983848665845	9.70051618510211	48.36258139541106	8	9.352366886094822	0.10692480440291627	-2.5820415996773582	0.08433281511902267	0.9554556430572824	0.7887114275303044	9.437638816725004	92.65925170736108	40.84252546466061	16	7.639485654003529	0.1308988648307681	-2.279707777475317	0.08768315456071184	0.794914346620211	0.6698542013643323	9.752260432887134	85.56670264273333
16m_be_167	16	m	be	167	11	8.338235110495683	0.11992945590383491	-2.179391522656815	0.035853331117323126	0.40054106094441283	0.29895350435069107	4.124126991039603	35.231299814372875	11	11.505569086901307	0.0869144318240169	-2.6346568191886	0.04752755810605686	0.7163884655549877	0.5468316033209535	7.585963190933463	92.673300695423	42.01933776180603	22	9.669127872086005	0.10342194386392589	-2.4070241709227074	0.04442128206152487	0.61242770018653	0.42951505649488414	4.897221096069321	54.28947406148682
16m_be_168	16	m	be	168	6	5.944768618869957	0.16821512561915156	-2.0033502796918334	0.09799675166247852	0.8554126459162469	0.5825680140342947	9.273661958462442	74.9000522665091	6	10.410966811777149	0.09605255862200758	-2.47531855866148	0.048463473943227184	0.6012400672559666	0.5045516188063649	5.082296535602778	60.74475460244957	36.346691006818006	12	7.568083875798024	0.13213384212057958	-2.239334419176657	0.08278266531437424	0.7467727070168295	0.6265061545613	8.321854975010003	62.43110204896172
16m_be_169	16	m	be	169	5	8.636210766103906	0.11579152328297501	-2.376025221141861	0.08254337739272873	0.7553854444719152	0.7128620045096616	14.245942047853022	109.26450242460226	5	11.249754074460698	0.08889083204673867	-2.4366122277275486	0.01745822568187994	0.20461682369042336	0.19640074549758324	2.6683525288873717	30.50561823423067	43.428673616515894	10	9.771237959316469	0.10234117766485684	-2.406318724434705	0.05800566366399053	0.5227149021584109	0.5667871426489283	6.539524995896663	55.956588228339776
